   8.0999000e+03   7.5497000e+03
   8.1940000e+03   9.3496000e+03
   8.2685000e+03   2.5646000e+03
   8.3758000e+03   1.7578000e+03
   8.5949000e+03   5.1179000e+03
   8.8019000e+03   8.6069000e+03
   8.9089000e+03   1.8553000e+03
   9.0153000e+03   1.2911000e+04
   9.1169000e+03   3.4785000e+03
   9.1392000e+03   9.2838000e+03
   9.2175000e+03   2.9726000e+03
   9.2746000e+03   1.5205000e+04
   9.5263000e+03   1.6654000e+04
   9.7591000e+03   1.2793000e+04
   9.7858000e+03   2.3745000e+03
   9.8706000e+03   1.3141000e+04
   1.0021000e+04   6.8445000e+03
   1.0116000e+04   5.6170000e+03
   1.0126000e+04   7.8496000e+03
   1.0237000e+04   1.1197000e+04
   1.0425000e+04   4.5459000e+03
   1.0631000e+04   1.2391000e+04
   1.0651000e+04   1.5714000e+04
   1.0653000e+04   8.1896000e+03
   1.0697000e+04   7.1363000e+03
   1.0814000e+04   1.3864000e+04
   1.0906000e+04   2.4558000e+03
   1.1182000e+04   1.5227000e+04
   1.1590000e+04   7.2745000e+03
   1.1658000e+04   1.0989000e+04
   1.1675000e+04   1.5473000e+04
   1.1881000e+04   1.4401000e+04
   1.1992000e+04   7.2138000e+02
   1.2034000e+04   1.0372000e+04
   1.2127000e+04   2.4508000e+03
   1.2170000e+04   7.3453000e+03
   1.2196000e+04   6.4989000e+03
   1.2366000e+04   1.2096000e+04
   1.2373000e+04   1.5336000e+04
   1.2387000e+04   9.5351000e+03
   1.2549000e+04   8.6400000e+03
   1.2646000e+04   1.3376000e+03
   1.2890000e+04   6.1383000e+03
   1.2910000e+04   1.5140000e+04
   1.3017000e+04   6.7558000e+03
   1.3078000e+04   1.3513000e+04
   1.3133000e+04   5.6525000e+03
   1.3157000e+04   8.2355000e+03
   1.3182000e+04   1.8380000e+03
   1.3188000e+04   1.0081000e+04
   1.3375000e+04   1.1890000e+04
   1.3455000e+04   1.2539000e+04
   1.3887000e+04   8.5920000e+03
   1.3954000e+04   6.7413000e+03
   1.4189000e+04   1.1230000e+04
   1.4269000e+04   1.6556000e+04
   1.4285000e+04   5.4122000e+03
   1.4370000e+04   1.5904000e+04
   1.4409000e+04   1.1908000e+04
   1.4483000e+04   1.5177000e+04
   1.4607000e+04   8.2333000e+03
   1.4742000e+04   7.0404000e+03
   1.4756000e+04   1.7774000e+03
   1.4827000e+04   1.6968000e+04
   1.4954000e+04   1.6130000e+04
   1.4978000e+04   1.4408000e+04
   1.5009000e+04   1.0129000e+04
   1.5154000e+04   9.3130000e+03
   1.5163000e+04   1.4964000e+04
   1.5176000e+04   4.4862000e+03
   1.5390000e+04   1.5311000e+04
   1.5503000e+04   3.4560000e+03
   1.5573000e+04   1.7424000e+04
   1.5617000e+04   7.0368000e+03
   1.5821000e+04   8.0514000e+03
   1.5864000e+04   1.3044000e+04
   1.5964000e+04   1.0167000e+04
   1.5992000e+04   1.4593000e+04
   1.6132000e+04   1.1529000e+04
   1.6148000e+04   5.8530000e+03
   1.6238000e+04   5.1811000e+03
   1.6339000e+04   1.6559000e+04
   1.6368000e+04   1.5636000e+04
   1.6414000e+04   1.4928000e+04
   1.6427000e+04   1.0097000e+04
   1.6518000e+04   6.5834000e+03
   1.6598000e+04   1.7294000e+04
   1.6713000e+04   1.0598000e+04
   1.6766000e+04   9.1626000e+03
   1.6766000e+04   7.9576000e+03
   1.6867000e+04   1.2228000e+04
   1.6965000e+04   1.6494000e+04
   1.6984000e+04   1.0953000e+04
   1.7002000e+04   2.8039000e+03
   1.7079000e+04   6.6096000e+03
   1.7196000e+04   3.6360000e+03
   1.7288000e+04   2.2485000e+03
   1.7403000e+04   9.7252000e+03
